Name,Day,Friends,Description,Group,Notes,Type,URL,Visited
Nakameguro twilight canal walk,Day 11,James,"17:15-18:00 — Wander along the Meguro River lights, stopping for gelato and boutique shopping.",Tokyo Meguro,Walk or train to Nakameguro Station; check Blue Bottle for limited roast. Booking: None; hold dinner reservations for later. With Henry + Nana + Nicole + Ken Budget around £10.81 Scout interior shops for Nana’s apartment décor ideas.,Attractions,https://maps.google.com/?cid=10070035784612226703,No
Shibuya Sky golden hour meet-up,Day 11,Phil,18:00-19:30 — Meet James for panoramic city views as the scramble lights up below—capture drone-like shots from the helipad deck.,Tokyo,"Pre-book 17:00 entry (¥2,200). Lockers for bags; no tripods allowed but smartphone gimbals ok. Booking: Purchase tickets 2 months ahead; reserve Sky Gallery café seating. With Henry + Nana + Nicole + Ken + James + Phil Budget around £59.46 Coordinate James + Phil arrival; book Sky Gallery table.",Viewpoint,https://maps.google.com/?cid=8067212359343678579,No
Shibuya Sky golden hour meet-up,Day 11,Henry,18:00-19:30 — Meet James for panoramic city views as the scramble lights up below—capture drone-like shots from the helipad deck.,Tokyo,"Pre-book 17:00 entry (¥2,200). Lockers for bags; no tripods allowed but smartphone gimbals ok. Booking: Purchase tickets 2 months ahead; reserve Sky Gallery café seating. With Henry + Nana + Nicole + Ken + James + Phil Budget around £59.46 Coordinate James + Phil arrival; book Sky Gallery table.",Viewpoint,https://maps.google.com/?cid=8067212359343678579,No
Shibuya Sky golden hour meet-up,Day 11,Nana,18:00-19:30 — Meet James for panoramic city views as the scramble lights up below—capture drone-like shots from the helipad deck.,Tokyo,"Pre-book 17:00 entry (¥2,200). Lockers for bags; no tripods allowed but smartphone gimbals ok. Booking: Purchase tickets 2 months ahead; reserve Sky Gallery café seating. With Henry + Nana + Nicole + Ken + James + Phil Budget around £59.46 Coordinate James + Phil arrival; book Sky Gallery table.",Viewpoint,https://maps.google.com/?cid=8067212359343678579,No
Shibuya Sky golden hour meet-up,Day 11,Nicole,18:00-19:30 — Meet James for panoramic city views as the scramble lights up below—capture drone-like shots from the helipad deck.,Tokyo,"Pre-book 17:00 entry (¥2,200). Lockers for bags; no tripods allowed but smartphone gimbals ok. Booking: Purchase tickets 2 months ahead; reserve Sky Gallery café seating. With Henry + Nana + Nicole + Ken + James + Phil Budget around £59.46 Coordinate James + Phil arrival; book Sky Gallery table.",Viewpoint,https://maps.google.com/?cid=8067212359343678579,No
Shibuya Sky golden hour meet-up,Day 11,Ken,18:00-19:30 — Meet James for panoramic city views as the scramble lights up below—capture drone-like shots from the helipad deck.,Tokyo,"Pre-book 17:00 entry (¥2,200). Lockers for bags; no tripods allowed but smartphone gimbals ok. Booking: Purchase tickets 2 months ahead; reserve Sky Gallery café seating. With Henry + Nana + Nicole + Ken + James + Phil Budget around £59.46 Coordinate James + Phil arrival; book Sky Gallery table.",Viewpoint,https://maps.google.com/?cid=8067212359343678579,No
Shibuya Sky golden hour meet-up,Day 11,James,18:00-19:30 — Meet James for panoramic city views as the scramble lights up below—capture drone-like shots from the helipad deck.,Tokyo,"Pre-book 17:00 entry (¥2,200). Lockers for bags; no tripods allowed but smartphone gimbals ok. Booking: Purchase tickets 2 months ahead; reserve Sky Gallery café seating. With Henry + Nana + Nicole + Ken + James + Phil Budget around £59.46 Coordinate James + Phil arrival; book Sky Gallery table.",Viewpoint,https://maps.google.com/?cid=8067212359343678579,No
Gonpachi Shibuya dinner,Day 11,Phil,"19:45-21:45 — Izakaya feast with yakitori, sushi rolls, and sake flights inspired by Kill Bill vibes to cap the day.",Tokyo,"10-minute walk from Shibuya Crossing. Order set menu (~¥5,000 pp) plus vegetarian sides for Ken. Booking: Reserve private tatami room for 6; mention birthdays for dessert sparklers. With Henry + Nana + Nicole + Ken + James + Phil Budget around £162.16 Pay via credit card; split bill later using shared tracker.",Food,https://maps.google.com/?cid=5535728105966142773,No
Gonpachi Shibuya dinner,Day 11,Henry,"19:45-21:45 — Izakaya feast with yakitori, sushi rolls, and sake flights inspired by Kill Bill vibes to cap the day.",Tokyo,"10-minute walk from Shibuya Crossing. Order set menu (~¥5,000 pp) plus vegetarian sides for Ken. Booking: Reserve private tatami room for 6; mention birthdays for dessert sparklers. With Henry + Nana + Nicole + Ken + James + Phil Budget around £162.16 Pay via credit card; split bill later using shared tracker.",Food,https://maps.google.com/?cid=5535728105966142773,No
Gonpachi Shibuya dinner,Day 11,Nana,"19:45-21:45 — Izakaya feast with yakitori, sushi rolls, and sake flights inspired by Kill Bill vibes to cap the day.",Tokyo,"10-minute walk from Shibuya Crossing. Order set menu (~¥5,000 pp) plus vegetarian sides for Ken. Booking: Reserve private tatami room for 6; mention birthdays for dessert sparklers. With Henry + Nana + Nicole + Ken + James + Phil Budget around £162.16 Pay via credit card; split bill later using shared tracker.",Food,https://maps.google.com/?cid=5535728105966142773,No
Gonpachi Shibuya dinner,Day 11,Nicole,"19:45-21:45 — Izakaya feast with yakitori, sushi rolls, and sake flights inspired by Kill Bill vibes to cap the day.",Tokyo,"10-minute walk from Shibuya Crossing. Order set menu (~¥5,000 pp) plus vegetarian sides for Ken. Booking: Reserve private tatami room for 6; mention birthdays for dessert sparklers. With Henry + Nana + Nicole + Ken + James + Phil Budget around £162.16 Pay via credit card; split bill later using shared tracker.",Food,https://maps.google.com/?cid=5535728105966142773,No
Gonpachi Shibuya dinner,Day 11,Ken,"19:45-21:45 — Izakaya feast with yakitori, sushi rolls, and sake flights inspired by Kill Bill vibes to cap the day.",Tokyo,"10-minute walk from Shibuya Crossing. Order set menu (~¥5,000 pp) plus vegetarian sides for Ken. Booking: Reserve private tatami room for 6; mention birthdays for dessert sparklers. With Henry + Nana + Nicole + Ken + James + Phil Budget around £162.16 Pay via credit card; split bill later using shared tracker.",Food,https://maps.google.com/?cid=5535728105966142773,No
Gonpachi Shibuya dinner,Day 11,James,"19:45-21:45 — Izakaya feast with yakitori, sushi rolls, and sake flights inspired by Kill Bill vibes to cap the day.",Tokyo,"10-minute walk from Shibuya Crossing. Order set menu (~¥5,000 pp) plus vegetarian sides for Ken. Booking: Reserve private tatami room for 6; mention birthdays for dessert sparklers. With Henry + Nana + Nicole + Ken + James + Phil Budget around £162.16 Pay via credit card; split bill later using shared tracker.",Food,https://maps.google.com/?cid=5535728105966142773,No
Senso-ji sunrise rituals,Day 12,Chiba,"06:30-07:30 — Offer incense at Senso-ji before crowds, capture Nakamise empty, and draw omikuji.",Tokyo Asakusa,Ginza Line first train from Shibuya; bring ¥100 coins. Booking: No booking; check sunrise time for lighting. With Henry + Nana Budget around £2.70 Nanako working day Grab ningyo-yaki to share on the shinkansen.,Culture,https://maps.google.com/?cid=7785923974874169613,No
Senso-ji sunrise rituals,Day 12,Henry,"06:30-07:30 — Offer incense at Senso-ji before crowds, capture Nakamise empty, and draw omikuji.",Tokyo Asakusa,Ginza Line first train from Shibuya; bring ¥100 coins. Booking: No booking; check sunrise time for lighting. With Henry + Nana Budget around £2.70 Nanako working day Grab ningyo-yaki to share on the shinkansen.,Culture,https://maps.google.com/?cid=7785923974874169613,No
Senso-ji sunrise rituals,Day 12,Nana,"06:30-07:30 — Offer incense at Senso-ji before crowds, capture Nakamise empty, and draw omikuji.",Tokyo Asakusa,Ginza Line first train from Shibuya; bring ¥100 coins. Booking: No booking; check sunrise time for lighting. With Henry + Nana Budget around £2.70 Nanako working day Grab ningyo-yaki to share on the shinkansen.,Culture,https://maps.google.com/?cid=7785923974874169613,No
Tokyo Skytree Tembo Deck,Day 12,Chiba,08:00-09:30 — Take in panoramic views and plan future adventures from the 350m deck.,Tokyo Sumida,Walk or train to Oshiage; use Fast Skytree Ticket for shorter queue. Booking: Reserve 08:00 entry online; bring passport for discount. With Henry + Nana Budget around £34.59 Nanako working day Pick up Sumida Aquarium matcha sweets downstairs.,Attractions,https://maps.google.com/?cid=9015449659807889194,No
Tokyo Skytree Tembo Deck,Day 12,Henry,08:00-09:30 — Take in panoramic views and plan future adventures from the 350m deck.,Tokyo Sumida,Walk or train to Oshiage; use Fast Skytree Ticket for shorter queue. Booking: Reserve 08:00 entry online; bring passport for discount. With Henry + Nana Budget around £34.59 Nanako working day Pick up Sumida Aquarium matcha sweets downstairs.,Attractions,https://maps.google.com/?cid=9015449659807889194,No
Tokyo Skytree Tembo Deck,Day 12,Nana,08:00-09:30 — Take in panoramic views and plan future adventures from the 350m deck.,Tokyo Sumida,Walk or train to Oshiage; use Fast Skytree Ticket for shorter queue. Booking: Reserve 08:00 entry online; bring passport for discount. With Henry + Nana Budget around £34.59 Nanako working day Pick up Sumida Aquarium matcha sweets downstairs.,Attractions,https://maps.google.com/?cid=9015449659807889194,No
MIMARU remote work sprint,Day 12,Chiba,10:00-12:00 — Nanako logs into Tuesday meetings while Henry pack and coordinate Osaka evening.,Tokyo Shinjuku,Use MIMARU co-working nook; ensure stable Wi-Fi before calls. Booking: Included with stay; check out extended to 12:00. With Henry + Nana Nanako working day Ship Tokyo purchases via Yamato before departure.,Work,https://maps.google.com/?cid=15607418906888136225,No
MIMARU remote work sprint,Day 12,Henry,10:00-12:00 — Nanako logs into Tuesday meetings while Henry pack and coordinate Osaka evening.,Tokyo Shinjuku,Use MIMARU co-working nook; ensure stable Wi-Fi before calls. Booking: Included with stay; check out extended to 12:00. With Henry + Nana Nanako working day Ship Tokyo purchases via Yamato before departure.,Work,https://maps.google.com/?cid=15607418906888136225,No
MIMARU remote work sprint,Day 12,Nana,10:00-12:00 — Nanako logs into Tuesday meetings while Henry pack and coordinate Osaka evening.,Tokyo Shinjuku,Use MIMARU co-working nook; ensure stable Wi-Fi before calls. Booking: Included with stay; check out extended to 12:00. With Henry + Nana Nanako working day Ship Tokyo purchases via Yamato before departure.,Work,https://maps.google.com/?cid=15607418906888136225,No
Asakusaimahan Sukiyaki lunch,Day 12,Chiba,12:15-13:30 — Indulge in wagyu sukiyaki as farewell treat before hopping south.,Tokyo Asakusa,15-minute taxi from MIMARU; store luggage near table. Booking: Reserve private room; request medium-rare finish. With Henry + Nana Budget around £75.68 Nanako working day Order extra raw egg for dipping; toast upcoming Osaka birthday week.,Food,https://maps.google.com/?cid=13909133467795774038,No
Asakusaimahan Sukiyaki lunch,Day 12,Henry,12:15-13:30 — Indulge in wagyu sukiyaki as farewell treat before hopping south.,Tokyo Asakusa,15-minute taxi from MIMARU; store luggage near table. Booking: Reserve private room; request medium-rare finish. With Henry + Nana Budget around £75.68 Nanako working day Order extra raw egg for dipping; toast upcoming Osaka birthday week.,Food,https://maps.google.com/?cid=13909133467795774038,No
Asakusaimahan Sukiyaki lunch,Day 12,Nana,12:15-13:30 — Indulge in wagyu sukiyaki as farewell treat before hopping south.,Tokyo Asakusa,15-minute taxi from MIMARU; store luggage near table. Booking: Reserve private room; request medium-rare finish. With Henry + Nana Budget around £75.68 Nanako working day Order extra raw egg for dipping; toast upcoming Osaka birthday week.,Food,https://maps.google.com/?cid=13909133467795774038,No
Tokyo Character Street souvenir dash,Day 12,Chiba,13:45-14:30 — Grab limited NHK and Ghibli merch along the station basement arcade.,Tokyo Station,Arrive 45 minutes before train; use coin lockers for luggage. Booking: None; check NHK character shop for Bayliss gift. With Henry + Nana Budget around £43.24 Nanako working day Pick up Doraemon sweets for Osaka friends.,Shopping,https://maps.google.com/?cid=1169765817995755207,No
Tokyo Character Street souvenir dash,Day 12,Henry,13:45-14:30 — Grab limited NHK and Ghibli merch along the station basement arcade.,Tokyo Station,Arrive 45 minutes before train; use coin lockers for luggage. Booking: None; check NHK character shop for Bayliss gift. With Henry + Nana Budget around £43.24 Nanako working day Pick up Doraemon sweets for Osaka friends.,Shopping,https://maps.google.com/?cid=1169765817995755207,No
Tokyo Character Street souvenir dash,Day 12,Nana,13:45-14:30 — Grab limited NHK and Ghibli merch along the station basement arcade.,Tokyo Station,Arrive 45 minutes before train; use coin lockers for luggage. Booking: None; check NHK character shop for Bayliss gift. With Henry + Nana Budget around £43.24 Nanako working day Pick up Doraemon sweets for Osaka friends.,Shopping,https://maps.google.com/?cid=1169765817995755207,No
Nozomi ride south with ekiben,Day 12,Chiba,15:00-17:30 — Return to Shin-Osaka with matcha sweets and digital journaling of Tokyo memories.,Shinkansen,Board Nozomi 47; car 11 for quieter ride. Booking: Book via SmartEX; schedule arrival ~17:13 for Osaka evening. With Henry + Nana Budget around £151.35 Nanako working day Send Nicole & Ken off at Tokyo Station before boarding.,Transit,https://maps.google.com/?cid=11114180190203192,No
Nozomi ride south with ekiben,Day 12,Henry,15:00-17:30 — Return to Shin-Osaka with matcha sweets and digital journaling of Tokyo memories.,Shinkansen,Board Nozomi 47; car 11 for quieter ride. Booking: Book via SmartEX; schedule arrival ~17:13 for Osaka evening. With Henry + Nana Budget around £151.35 Nanako working day Send Nicole & Ken off at Tokyo Station before boarding.,Transit,https://maps.google.com/?cid=11114180190203192,No
Nozomi ride south with ekiben,Day 12,Nana,15:00-17:30 — Return to Shin-Osaka with matcha sweets and digital journaling of Tokyo memories.,Shinkansen,Board Nozomi 47; car 11 for quieter ride. Booking: Book via SmartEX; schedule arrival ~17:13 for Osaka evening. With Henry + Nana Budget around £151.35 Nanako working day Send Nicole & Ken off at Tokyo Station before boarding.,Transit,https://maps.google.com/?cid=11114180190203192,No
Torame Yokocho night market dinner,Day 12,Chiba,"19:00-21:00 — Graze across Osaka comfort classics—takoyaki, kushikatsu, craft beer—under a retro neon arcade.",Osaka,"Located in Namba. Reload ICOCA before arrival; mix-and-match small plates (~¥4,000 total). Booking: No bookings; arrive early to secure communal table. With Henry + Nana Budget around £43.24 Nanako working day Scout dessert at adjoining “Electric Cafe” for matcha parfaits.",Food,https://maps.google.com/?cid=6273016228902860999,No
Torame Yokocho night market dinner,Day 12,Henry,"19:00-21:00 — Graze across Osaka comfort classics—takoyaki, kushikatsu, craft beer—under a retro neon arcade.",Osaka,"Located in Namba. Reload ICOCA before arrival; mix-and-match small plates (~¥4,000 total). Booking: No bookings; arrive early to secure communal table. With Henry + Nana Budget around £43.24 Nanako working day Scout dessert at adjoining “Electric Cafe” for matcha parfaits.",Food,https://maps.google.com/?cid=6273016228902860999,No
Torame Yokocho night market dinner,Day 12,Nana,"19:00-21:00 — Graze across Osaka comfort classics—takoyaki, kushikatsu, craft beer—under a retro neon arcade.",Osaka,"Located in Namba. Reload ICOCA before arrival; mix-and-match small plates (~¥4,000 total). Booking: No bookings; arrive early to secure communal table. With Henry + Nana Budget around £43.24 Nanako working day Scout dessert at adjoining “Electric Cafe” for matcha parfaits.",Food,https://maps.google.com/?cid=6273016228902860999,No
Hirakata T-SITE cowork catch-up,Day 13,Henry,"09:00-11:00 — Dial back into work mode, archive Tokyo photos, and prep Osaka birthday logistics alongside Nana.",Hirakata,Book day desk again; bring souvenirs for Nana’s colleagues. Booking: Consider 5-day pass if returning later. With Henry + Nana (working) Budget around £8.92 Upload Tokyo photos; organise birthday invites.,Work Base,https://maps.google.com/?cid=17127482803001824153,No
Hirakata T-SITE cowork catch-up,Day 13,Nana,"09:00-11:00 — Dial back into work mode, archive Tokyo photos, and prep Osaka birthday logistics alongside Nana.",Hirakata,Book day desk again; bring souvenirs for Nana’s colleagues. Booking: Consider 5-day pass if returning later. With Henry + Nana (working) Budget around £8.92 Upload Tokyo photos; organise birthday invites.,Work Base,https://maps.google.com/?cid=17127482803001824153,No
Osaka Station City rooftop lunch at Lucua Food Hall,Day 13,Henry,12:00-13:15 — Graze through bento stands and craft coffee before an artful afternoon.,Osaka Kita,Take Keihan to Kitahama then walk; use rooftop seating for picnic vibe. Booking: None; consider Ekiben specialty for upcoming day trips. With Henry + Nana Budget around £13.51 Check JR ticket office for Himeji reservations.,Food,https://maps.google.com/?cid=3515048889585954420,No
Osaka Station City rooftop lunch at Lucua Food Hall,Day 13,Nana,12:00-13:15 — Graze through bento stands and craft coffee before an artful afternoon.,Osaka Kita,Take Keihan to Kitahama then walk; use rooftop seating for picnic vibe. Booking: None; consider Ekiben specialty for upcoming day trips. With Henry + Nana Budget around £13.51 Check JR ticket office for Himeji reservations.,Food,https://maps.google.com/?cid=3515048889585954420,No
teamLab Botanical Garden Osaka (encore),Day 13,Henry,19:00-20:30 — Return for alternate route through luminous installations with fresh perspectives.,Osaka,Subway Midosuji to Nagai; bring tickets purchased earlier or rebook if needed. Booking: Book 19:00 slot to enjoy smaller crowds on weekday. With Henry + Nana Budget around £10.81 Focus on long-exposure photography practice.,Art,https://maps.google.com/?cid=4949594704093356283,No
teamLab Botanical Garden Osaka (encore),Day 13,Nana,19:00-20:30 — Return for alternate route through luminous installations with fresh perspectives.,Osaka,Subway Midosuji to Nagai; bring tickets purchased earlier or rebook if needed. Booking: Book 19:00 slot to enjoy smaller crowds on weekday. With Henry + Nana Budget around £10.81 Focus on long-exposure photography practice.,Art,https://maps.google.com/?cid=4949594704093356283,No
Ichiran Ramen Dotonbori late-night bowls,Day 13,Henry,21:00-22:00 — Wind down with customisable tonkotsu ramen in private booths.,Osaka Minami,Queue typically 15 minutes on weekdays; use ticket machine to order. Booking: No booking; bring cash/IC. With Henry + Nana Budget around £10.81 Experiment with spice level 6 for Nicole’s recommended heat.,Food,https://maps.google.com/?cid=5996734370962942050,No
Ichiran Ramen Dotonbori late-night bowls,Day 13,Nana,21:00-22:00 — Wind down with customisable tonkotsu ramen in private booths.,Osaka Minami,Queue typically 15 minutes on weekdays; use ticket machine to order. Booking: No booking; bring cash/IC. With Henry + Nana Budget around £10.81 Experiment with spice level 6 for Nicole’s recommended heat.,Food,https://maps.google.com/?cid=5996734370962942050,No
Himeji Castle early climb,Day 14,Henry,08:00-10:00 — Explore the White Heron Castle keep and Koko-en gardens before crowds.,Himeji,JR Special Rapid from Osaka to Himeji (1 hr); arrive before gates open. Booking: Reserve e-tickets to skip queue; pick up audio guide. With Henry + Nana Budget around £10.81 Capture drone-style shots from observation deck (no actual drone).,Culture,https://maps.google.com/?cid=8813417131136418225,No
Himeji Castle early climb,Day 14,Nana,08:00-10:00 — Explore the White Heron Castle keep and Koko-en gardens before crowds.,Himeji,JR Special Rapid from Osaka to Himeji (1 hr); arrive before gates open. Booking: Reserve e-tickets to skip queue; pick up audio guide. With Henry + Nana Budget around £10.81 Capture drone-style shots from observation deck (no actual drone).,Culture,https://maps.google.com/?cid=8813417131136418225,No
Kobe Nunobiki Herb Gardens & Ropeway,Day 14,Henry,11:00-13:00 — Glide up the ropeway for panoramic views and wander fragrant greenhouses with seasonal blooms.,Kobe,"JR rapid to Shin-Kobe (30 min). Ropeway combo ticket ¥1,800; arrive early for crowd-free photos. Booking: Purchase e-tickets online for express entry. With Henry + Nana Budget around £19.46 Try herb soft serve at summit café.",Nature,https://maps.google.com/?cid=9393563791333494613,No
Kobe Nunobiki Herb Gardens & Ropeway,Day 14,Nana,11:00-13:00 — Glide up the ropeway for panoramic views and wander fragrant greenhouses with seasonal blooms.,Kobe,"JR rapid to Shin-Kobe (30 min). Ropeway combo ticket ¥1,800; arrive early for crowd-free photos. Booking: Purchase e-tickets online for express entry. With Henry + Nana Budget around £19.46 Try herb soft serve at summit café.",Nature,https://maps.google.com/?cid=9393563791333494613,No
Steakland Kobe lunch set,Day 14,Henry,13:15-14:30 — Classic teppan Kobe beef lunch with live chef performance—best value wagyu feast.,Kobe,"10-minute walk from Sannomiya. Lunch set ¥3,480 pp includes soup, salad, rice, dessert. Booking: Call morning-of to secure counter seats; note medium-rare preference. With Henry + Nana Budget around £43.24 Add garlic chips and sparkling sake pairing.",Food,https://maps.google.com/?cid=4268193972152431843,No
Steakland Kobe lunch set,Day 14,Nana,13:15-14:30 — Classic teppan Kobe beef lunch with live chef performance—best value wagyu feast.,Kobe,"10-minute walk from Sannomiya. Lunch set ¥3,480 pp includes soup, salad, rice, dessert. Booking: Call morning-of to secure counter seats; note medium-rare preference. With Henry + Nana Budget around £43.24 Add garlic chips and sparkling sake pairing.",Food,https://maps.google.com/?cid=4268193972152431843,No
Arima Onsen Taiko-no-yu,Day 14,Henry,"15:30-18:00 — Soak in gold and silver springs, explore cave baths, and book a private relaxation room.",Arima,"Hankyu Bus from Sannomiya (35 min). Entry ¥2,750; rent yukata + towel set. Booking: Reserve private tatami lounge for two hours (+¥3,000). With Henry + Nana Budget around £43.24 Hydrate with locally bottled carbonated Arima water.",Wellness,https://maps.google.com/?cid=16499097178660564879,No
Arima Onsen Taiko-no-yu,Day 14,Nana,"15:30-18:00 — Soak in gold and silver springs, explore cave baths, and book a private relaxation room.",Arima,"Hankyu Bus from Sannomiya (35 min). Entry ¥2,750; rent yukata + towel set. Booking: Reserve private tatami lounge for two hours (+¥3,000). With Henry + Nana Budget around £43.24 Hydrate with locally bottled carbonated Arima water.",Wellness,https://maps.google.com/?cid=16499097178660564879,No
Kobe Harborland night stroll,Day 14,Henry,"19:00-20:30 — Capture mosaic lights, ride the Ferris wheel if energy allows, and share harbourfront desserts.",Kobe,JR to Kobe Station; 5-minute walk. Check Luminarie schedule for possible early displays. Booking: None. With Henry + Nana Budget around £10.81 Try Godiva hot chocolate for warm hands.,Night Stroll,https://maps.google.com/?cid=12749193704110128037,No
Kobe Harborland night stroll,Day 14,Nana,"19:00-20:30 — Capture mosaic lights, ride the Ferris wheel if energy allows, and share harbourfront desserts.",Kobe,JR to Kobe Station; 5-minute walk. Check Luminarie schedule for possible early displays. Booking: None. With Henry + Nana Budget around £10.81 Try Godiva hot chocolate for warm hands.,Night Stroll,https://maps.google.com/?cid=12749193704110128037,No
W Osaka check-in & suite styling,Day 15,Henry,"13:00-14:00 — Secure a Marvelous Suite for party-ready lighting, stash decorations, and arrange welcome amenities.",Osaka,Check-in early via Marriott Bonvoy elite chat; request high-floor city view and extra vanity mirrors. Booking: Stay Nov 28-30; add birthday amenity + late checkout on 30 Nov. With Henry (setup) + Nana after work + Nicole & Ken (guest access) Budget around £513.51 Nanako working day Nanako logs off at noon; begin setup with Nicole & Ken assisting.,Lodging,https://maps.google.com/?cid=2705746213831136029,No
W Osaka check-in & suite styling,Day 15,Nana,"13:00-14:00 — Secure a Marvelous Suite for party-ready lighting, stash decorations, and arrange welcome amenities.",Osaka,Check-in early via Marriott Bonvoy elite chat; request high-floor city view and extra vanity mirrors. Booking: Stay Nov 28-30; add birthday amenity + late checkout on 30 Nov. With Henry (setup) + Nana after work + Nicole & Ken (guest access) Budget around £513.51 Nanako working day Nanako logs off at noon; begin setup with Nicole & Ken assisting.,Lodging,https://maps.google.com/?cid=2705746213831136029,No
W Osaka check-in & suite styling,Day 15,Nicole,"13:00-14:00 — Secure a Marvelous Suite for party-ready lighting, stash decorations, and arrange welcome amenities.",Osaka,Check-in early via Marriott Bonvoy elite chat; request high-floor city view and extra vanity mirrors. Booking: Stay Nov 28-30; add birthday amenity + late checkout on 30 Nov. With Henry (setup) + Nana after work + Nicole & Ken (guest access) Budget around £513.51 Nanako working day Nanako logs off at noon; begin setup with Nicole & Ken assisting.,Lodging,https://maps.google.com/?cid=2705746213831136029,No
W Osaka check-in & suite styling,Day 15,Ken,"13:00-14:00 — Secure a Marvelous Suite for party-ready lighting, stash decorations, and arrange welcome amenities.",Osaka,Check-in early via Marriott Bonvoy elite chat; request high-floor city view and extra vanity mirrors. Booking: Stay Nov 28-30; add birthday amenity + late checkout on 30 Nov. With Henry (setup) + Nana after work + Nicole & Ken (guest access) Budget around £513.51 Nanako working day Nanako logs off at noon; begin setup with Nicole & Ken assisting.,Lodging,https://maps.google.com/?cid=2705746213831136029,No
W Osaka check-in & suite styling,Day 15,Osaka,"13:00-14:00 — Secure a Marvelous Suite for party-ready lighting, stash decorations, and arrange welcome amenities.",Osaka,Check-in early via Marriott Bonvoy elite chat; request high-floor city view and extra vanity mirrors. Booking: Stay Nov 28-30; add birthday amenity + late checkout on 30 Nov. With Henry (setup) + Nana after work + Nicole & Ken (guest access) Budget around £513.51 Nanako working day Nanako logs off at noon; begin setup with Nicole & Ken assisting.,Lodging,https://maps.google.com/?cid=2705746213831136029,No
Afternoon glam & restock run,Day 15,Henry,"14:00-16:00 — Set up décor, finalise playlist, and grab last-minute sweets at Daimaru.",Osaka Shinsaibashi,"Divide tasks: Nana handles balloons, Henry prep tech, friends collect cake. Booking: Confirm cake delivery window at 15:00. With Henry + Nana + Nicole + Ken Budget around £54.05 Nanako working day Check sound system cables and Polaroid film before guests arrive.",Prep,https://maps.google.com/?cid=12525137505886472735,No
Afternoon glam & restock run,Day 15,Nana,"14:00-16:00 — Set up décor, finalise playlist, and grab last-minute sweets at Daimaru.",Osaka Shinsaibashi,"Divide tasks: Nana handles balloons, Henry prep tech, friends collect cake. Booking: Confirm cake delivery window at 15:00. With Henry + Nana + Nicole + Ken Budget around £54.05 Nanako working day Check sound system cables and Polaroid film before guests arrive.",Prep,https://maps.google.com/?cid=12525137505886472735,No
Afternoon glam & restock run,Day 15,Nicole,"14:00-16:00 — Set up décor, finalise playlist, and grab last-minute sweets at Daimaru.",Osaka Shinsaibashi,"Divide tasks: Nana handles balloons, Henry prep tech, friends collect cake. Booking: Confirm cake delivery window at 15:00. With Henry + Nana + Nicole + Ken Budget around £54.05 Nanako working day Check sound system cables and Polaroid film before guests arrive.",Prep,https://maps.google.com/?cid=12525137505886472735,No
Afternoon glam & restock run,Day 15,Ken,"14:00-16:00 — Set up décor, finalise playlist, and grab last-minute sweets at Daimaru.",Osaka Shinsaibashi,"Divide tasks: Nana handles balloons, Henry prep tech, friends collect cake. Booking: Confirm cake delivery window at 15:00. With Henry + Nana + Nicole + Ken Budget around £54.05 Nanako working day Check sound system cables and Polaroid film before guests arrive.",Prep,https://maps.google.com/?cid=12525137505886472735,No
Afternoon glam & restock run,Day 15,Osaka,"14:00-16:00 — Set up décor, finalise playlist, and grab last-minute sweets at Daimaru.",Osaka Shinsaibashi,"Divide tasks: Nana handles balloons, Henry prep tech, friends collect cake. Booking: Confirm cake delivery window at 15:00. With Henry + Nana + Nicole + Ken Budget around £54.05 Nanako working day Check sound system cables and Polaroid film before guests arrive.",Prep,https://maps.google.com/?cid=12525137505886472735,No
MYDO Teppanyaki birthday dinner,Day 15,Henry,"18:30-20:30 — Table-side wagyu, flambéed seafood, and custom dessert with dual birthday shout-outs for Henry and Ken.",Osaka,Located inside W Osaka. Request private teppan counter with six seats. Booking: Pre-order cake + champagne tower; confirm shellfish allergies. With Henry + Nana + Nicole + Ken Budget around £324.32 Nanako working day Play curated playlist through restaurant’s sound system (share via Spotify link).,Food,https://maps.google.com/?cid=4258381221987283802,No
MYDO Teppanyaki birthday dinner,Day 15,Nana,"18:30-20:30 — Table-side wagyu, flambéed seafood, and custom dessert with dual birthday shout-outs for Henry and Ken.",Osaka,Located inside W Osaka. Request private teppan counter with six seats. Booking: Pre-order cake + champagne tower; confirm shellfish allergies. With Henry + Nana + Nicole + Ken Budget around £324.32 Nanako working day Play curated playlist through restaurant’s sound system (share via Spotify link).,Food,https://maps.google.com/?cid=4258381221987283802,No
MYDO Teppanyaki birthday dinner,Day 15,Nicole,"18:30-20:30 — Table-side wagyu, flambéed seafood, and custom dessert with dual birthday shout-outs for Henry and Ken.",Osaka,Located inside W Osaka. Request private teppan counter with six seats. Booking: Pre-order cake + champagne tower; confirm shellfish allergies. With Henry + Nana + Nicole + Ken Budget around £324.32 Nanako working day Play curated playlist through restaurant’s sound system (share via Spotify link).,Food,https://maps.google.com/?cid=4258381221987283802,No
MYDO Teppanyaki birthday dinner,Day 15,Ken,"18:30-20:30 — Table-side wagyu, flambéed seafood, and custom dessert with dual birthday shout-outs for Henry and Ken.",Osaka,Located inside W Osaka. Request private teppan counter with six seats. Booking: Pre-order cake + champagne tower; confirm shellfish allergies. With Henry + Nana + Nicole + Ken Budget around £324.32 Nanako working day Play curated playlist through restaurant’s sound system (share via Spotify link).,Food,https://maps.google.com/?cid=4258381221987283802,No
